id	sentence	label
1153510453450088448	reward of mins and mbs lasting till midnight but text was sent at pm joy mtn local man isnt pleased unamused this is reward instability sob 	None
1153548172033167360	have had the greatest work experience at mtn that i will never forget and believe it will make me make wonders in ma life mtn 	None
1153559287878131712	when is ucc summoning mtn their internet is also crappy 	None
1153613967887077377	will they come to mtn thereafter and audit their data the amount we buy vs what their goonya eats also their calculation of a minute on talk time uccofficial we thank you 	None
1153678475666042880	thank you mtn 	Positive
1153678720315600896	thank you mtn for believing in us 	Positive
1153728155544379392	mtn are thugs you load your gb of data and when its almost done left with mbs it starts acting up like really 	None
1153925628950978560	mtn thank you grinning 	Positive
1153955561794351104	okay the new mtn app isnt bad at all 	None
1153971970251395073	mtn what happened to the mtn app 	None
1153995081403293696	mtn thank you so much i have been waiting for this so long 	Positive
1154095917248598016	its actually cheaper to call area code using airtel than mtn i feel cheated but lesson learned rolleyes 	None
1154109043612540928	mtn i have failed to buy yaka yet am entering the right account number using mobile money 	None
1166204414710943749	on behalf of mtn we would come you to the data heavenenough of that fake airtel internetwho even uses it in this day and age 	None
1166209965662593029	so i have noticed that the swift data under pulse doesnt work like here the swift mb remaining wont work once the normal data is done its done mtn 	None
1166270342979096576	hello mtn ive been unable to do mobile money transactions since yesterday evening this is getting stressing 	None
1166381613099421696	but mtn u are unfair u give us a bonus and then slow your internet pout 	None
1166383053071179777	mtn ur network is really slow please do something about it and its hard to call customer care 	None
1166416290858356736	and the award for most annoying internet service provider goes to mtn i cant even read my books while i watch youtube videos in peace cry 	None
1166431075901554694	mtn thank you for giving me the worst experience with your mobile internet you can come pick your sim card tomorrow am dont with you aisheeee 	None
1166432975107571714	mtn i like mtn these days thumbsup 	Positive
1166433394970025986	mtn hello george i answered all the above in a call to customer care but it was all in vain 	None
1166449827141447681	mtn daily bundles getting up lift am luving this marketing strategy but thinking 	None
1166463852382490624	i deserve a date with mtn sweatsmile smirk 	Positive
1166568590436442113	mtn another one of your data robbing stints 	None
1166650929359310848	mtn i cant make any phone calls helep 	None
1166657623917133825	mpetrinah mtn i hate that network 	None
1166659718980472832	mtn have data and ott on my phone but my internet is not working why 	None
1166674719707455488	mshinah mtn meanwhile as they are sorting your area network for us whose network is clear we shall be enjoying joy 	None
1166697239567360000	mpetrinah mtn ever slow and up and down 	Negative
1166705003823861760	hananhuseyni mtn those things of fucking with people they a not happy 	Negative
1166734732140240896	mtn sure mtn though you give them still poor network in ishongororo please enhance it 	None
1166787067763994624	but anyway mtn thanks for the mbs and minutes freewhich u give me when i use momo 	None
1166806571881500672	mtn ur shit dont work asin u guys show its double but the rate at which it vanishesnaaaahhh its like gb only 	None
1166988512337551362	mtn benosengor i wish all this was accessible via mymtn app because its quite tedious with ussd 	None
